APT,VFR,IFR,WMAX,START,END,MAXLENGTH,NUM_SITTING,NUM_AIR,DISC,CASE,AIRCOST,LOOKAHEAD,NUM_TIME_PERIODS,EARLY_CHANGE,LATE_CHANGE,PROB_ALT,DIVERT_FACTOR,SOLVETIME,OBJECTIVE
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,1,3.0,0,20,8,8,false,1000.0,4.77543E-4,0.0
DCA,34,27,-1,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,2,3.0,0,20,8,8,false,1000.0,2.172E-4,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,3,2.0,0,20,8,8,false,1000.0,1.3133E-4,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,4,3.0,0,20,8,8,true,1000.0,8.3653E-5,0.0
DCA,34,27,0,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,5,3.0,0,20,8,8,false,1000.0,1.12536E-4,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,6,3.0,2,20,8,8,false,1000.0,9.2147E-5,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,1,3.0,0,24,8,12,false,1000.0,1.255973442,0.0
DCA,34,27,-1,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,2,3.0,0,24,8,12,false,1000.0,1.276393985,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,3,2.0,0,24,8,12,false,1000.0,1.173952996,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,4,3.0,0,24,8,12,true,1000.0,1.236044621,0.0
DCA,34,27,0,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,5,3.0,0,24,8,12,false,1000.0,1.327170882,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,6,3.0,2,24,8,12,false,1000.0,1.331224611,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,1,3.0,0,28,8,16,false,1000.0,3.694347762,0.0
DCA,34,27,-1,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,2,3.0,0,28,8,16,false,1000.0,3.870893679,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,3,2.0,0,28,8,16,false,1000.0,3.943278064,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,4,3.0,0,28,8,16,true,1000.0,3.705894384,0.0
DCA,34,27,0,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,5,3.0,0,28,8,16,false,1000.0,3.780261794,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,6,3.0,2,28,8,16,false,1000.0,3.970552949,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,1,3.0,0,32,8,20,false,1000.0,10.533431635,0.0
DCA,34,27,-1,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,2,3.0,0,32,8,20,false,1000.0,10.535124268,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,3,2.0,0,32,8,20,false,1000.0,10.246231373,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,4,3.0,0,32,8,20,true,1000.0,11.055327035,0.0
DCA,34,27,0,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,5,3.0,0,32,8,20,false,1000.0,11.692722338,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,6,3.0,2,32,8,20,false,1000.0,8.839740288,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,1,3.0,0,36,8,24,false,1000.0,19.448371423,0.0
DCA,34,27,-1,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,2,3.0,0,36,8,24,false,1000.0,17.849468908,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,3,2.0,0,36,8,24,false,1000.0,18.736533571,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,4,3.0,0,36,8,24,true,1000.0,19.856173173,0.0
DCA,34,27,0,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,5,3.0,0,36,8,24,false,1000.0,18.581124401,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,6,3.0,2,36,8,24,false,1000.0,18.235798453,0.0
