APT,VFR,IFR,WMAX,START,END,MAXLENGTH,NUM_SITTING,NUM_AIR,DISC,CASE,AIRCOST,LOOKAHEAD,NUM_TIME_PERIODS,EARLY_CHANGE,LATE_CHANGE,PROB_ALT,DIVERT_FACTOR,SOLVETIME,OBJECTIVE
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,3,2.0,0,24,8,12,false,1000.0,3.345483002,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,4,3.0,0,24,8,12,true,1000.0,4.309982425,0.0
DCA,34,27,0,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,5,3.0,0,24,8,12,false,1000.0,1.510851875,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,6,3.0,2,24,8,12,false,1000.0,3.304736377,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,1,3.0,0,28,8,16,false,1000.0,4.500158748,0.0
DCA,34,27,-1,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,2,3.0,0,28,8,16,false,1000.0,4.506930577,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,3,2.0,0,28,8,16,false,1000.0,4.497835264,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,4,3.0,0,28,8,16,true,1000.0,4.398760424,0.0
DCA,34,27,0,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,5,3.0,0,28,8,16,false,1000.0,4.368809134,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,46,25,15,6,3.0,2,28,8,16,false,1000.0,4.207705373,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,1,3.0,0,32,8,20,false,1000.0,10.75769492,0.0
DCA,34,27,-1,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,2,3.0,0,32,8,20,false,1000.0,10.245020097,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,3,2.0,0,32,8,20,false,1000.0,10.002586138,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,4,3.0,0,32,8,20,true,1000.0,10.407963409,0.0
DCA,34,27,0,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,5,3.0,0,32,8,20,false,1000.0,9.928524993,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,46,25,15,6,3.0,2,32,8,20,false,1000.0,9.731662895,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,1,3.0,0,36,8,24,false,1000.0,22.201349617,0.0
DCA,34,27,-1,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,2,3.0,0,36,8,24,false,1000.0,21.116259977,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,3,2.0,0,36,8,24,false,1000.0,22.803592988,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,4,3.0,0,36,8,24,true,1000.0,23.564714672,0.0
DCA,34,27,0,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,5,3.0,0,36,8,24,false,1000.0,30.739857482,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,46,25,15,6,3.0,2,36,8,24,false,1000.0,25.098969931,0.0
